2025-06-13 12:02:58, Zone=waist, Risk Level=1
2025-06-13 12:18:44, Zone=waist, Risk Level=1
2025-06-13 12:18:44, Zone=waist, Risk Level=1
2025-06-13 12:18:44, Zone=waist, Risk Level=1
2025-06-13 12:18:44, Zone=waist, Risk Level=1
2025-06-13 12:18:44, Zone=waist, Risk Level=1
2025-06-13 12:18:44, Zone=waist, Risk Level=1
2025-06-13 12:18:44, Zone=waist, Risk Level=1
2025-06-13 12:18:45, Zone=waist, Risk Level=1
2025-06-13 12:18:45, Zone=waist, Risk Level=1
2025-06-13 12:18:45, Zone=waist, Risk Level=1
2025-06-13 12:18:45, Zone=waist, Risk Level=1
2025-06-13 12:18:45, Zone=waist, Risk Level=1
2025-06-13 12:18:45, Zone=waist, Risk Level=1
2025-06-13 12:18:46, Zone=chest, Risk Level=1
2025-06-13 12:18:46, Zone=chest, Risk Level=1
2025-06-13 12:18:46, Zone=chest, Risk Level=1
2025-06-13 12:18:46, Zone=chest, Risk Level=1
2025-06-13 12:18:47, Zone=chest, Risk Level=1
2025-06-13 12:18:47, Zone=chest, Risk Level=1
2025-06-13 12:18:47, Zone=chest, Risk Level=1
2025-06-13 12:18:47, Zone=chest, Risk Level=1
2025-06-13 12:18:47, Zone=chest, Risk Level=1
2025-06-13 12:18:47, Zone=chest, Risk Level=1
2025-06-13 12:18:47, Zone=chest, Risk Level=1
2025-06-13 12:18:47, Zone=chest, Risk Level=1
2025-06-13 12:18:47, Zone=chest, Risk Level=1
2025-06-13 12:18:47, Zone=chest, Risk Level=1
2025-06-13 12:18:48, Zone=chest, Risk Level=1
2025-06-13 12:18:48, Zone=chest, Risk Level=1
2025-06-13 12:18:48, Zone=chest, Risk Level=1
2025-06-13 12:18:48, Zone=chest, Risk Level=1
2025-06-13 12:18:48, Zone=chest, Risk Level=1
2025-06-13 12:18:48, Zone=chest, Risk Level=1
2025-06-13 12:18:48, Zone=chest, Risk Level=1
2025-06-13 12:18:48, Zone=chest, Risk Level=1
2025-06-13 12:18:48, Zone=chest, Risk Level=1
2025-06-13 12:18:49, Zone=chest, Risk Level=1
2025-06-13 12:18:49, Zone=chest, Risk Level=1
2025-06-13 12:18:49, Zone=chest, Risk Level=1
2025-06-13 12:18:49, Zone=waist, Risk Level=1
2025-06-13 12:18:49, Zone=waist, Risk Level=1
2025-06-13 12:18:49, Zone=waist, Risk Level=1
2025-06-13 12:18:49, Zone=waist, Risk Level=1
2025-06-13 12:18:49, Zone=waist, Risk Level=1
2025-06-13 12:18:49, Zone=waist, Risk Level=1
2025-06-13 12:18:49, Zone=waist, Risk Level=1
2025-06-13 12:18:49, Zone=waist, Risk Level=1
2025-06-13 12:18:49, Zone=waist, Risk Level=1
2025-06-13 12:18:49, Zone=waist, Risk Level=1
2025-06-13 12:18:49, Zone=waist, Risk Level=1
2025-06-13 12:18:50, Zone=waist, Risk Level=1
2025-06-13 12:18:50, Zone=waist, Risk Level=1
2025-06-13 12:18:50, Zone=waist, Risk Level=1
2025-06-13 12:18:50, Zone=waist, Risk Level=1
2025-06-13 12:18:50, Zone=waist, Risk Level=1
2025-06-13 12:18:50, Zone=chest, Risk Level=1
2025-06-13 12:18:50, Zone=chest, Risk Level=1
2025-06-13 12:18:50, Zone=chest, Risk Level=1
2025-06-13 12:18:50, Zone=chest, Risk Level=1
2025-06-13 12:18:51, Zone=chest, Risk Level=1
2025-06-13 12:18:51, Zone=chest, Risk Level=1
2025-06-13 12:18:51, Zone=chest, Risk Level=1
2025-06-13 12:18:51, Zone=chest, Risk Level=1
2025-06-13 12:28:42, Zone=waist, Risk Level=1
2025-06-13 12:28:42, Zone=waist, Risk Level=1
2025-06-13 12:28:42, Zone=waist, Risk Level=1
2025-06-13 12:28:42, Zone=waist, Risk Level=1
2025-06-13 12:28:42, Zone=waist, Risk Level=1
2025-06-13 12:28:42, Zone=waist, Risk Level=1
2025-06-13 12:28:42, Zone=waist, Risk Level=1
2025-06-13 12:28:42, Zone=waist, Risk Level=1
2025-06-13 12:28:42, Zone=waist, Risk Level=1
2025-06-13 12:28:42, Zone=waist, Risk Level=1
2025-06-13 12:28:42, Zone=waist, Risk Level=1
2025-06-13 12:28:42, Zone=waist, Risk Level=1
2025-06-13 12:28:43, Zone=waist, Risk Level=1
2025-06-13 12:28:43, Zone=waist, Risk Level=1
2025-06-13 12:28:43, Zone=waist, Risk Level=1
2025-06-13 12:28:43, Zone=waist, Risk Level=1
2025-06-13 12:28:43, Zone=waist, Risk Level=1
2025-06-13 12:28:43, Zone=chest, Risk Level=1
2025-06-13 12:28:43, Zone=chest, Risk Level=1
2025-06-13 12:28:43, Zone=chest, Risk Level=1
2025-06-13 12:28:43, Zone=chest, Risk Level=1
2025-06-13 12:28:43, Zone=chest, Risk Level=1
2025-06-13 12:28:43, Zone=chest, Risk Level=1
2025-06-13 12:28:43, Zone=chest, Risk Level=1
2025-06-13 12:28:44, Zone=chest, Risk Level=1
2025-06-13 12:28:44, Zone=chest, Risk Level=1
2025-06-13 12:28:44, Zone=chest, Risk Level=1
2025-06-13 12:28:44, Zone=chest, Risk Level=1
2025-06-13 12:28:44, Zone=chest, Risk Level=1
2025-06-13 12:28:44, Zone=chest, Risk Level=1
2025-06-13 12:28:44, Zone=chest, Risk Level=1
2025-06-13 12:28:44, Zone=chest, Risk Level=1
2025-06-13 12:28:44, Zone=chest, Risk Level=1
2025-06-13 12:28:44, Zone=chest, Risk Level=1
2025-06-13 12:28:44, Zone=chest, Risk Level=1
2025-06-13 12:28:44, Zone=chest, Risk Level=1
2025-06-13 12:28:44, Zone=chest, Risk Level=1
2025-06-13 12:28:44, Zone=chest, Risk Level=1
2025-06-13 12:28:45, Zone=chest, Risk Level=1
2025-06-13 12:28:45, Zone=chest, Risk Level=1
2025-06-13 12:28:45, Zone=chest, Risk Level=1
2025-06-13 12:28:45, Zone=chest, Risk Level=1
2025-06-13 12:28:45, Zone=chest, Risk Level=1
2025-06-13 12:28:45, Zone=waist, Risk Level=1
2025-06-13 12:28:45, Zone=waist, Risk Level=1
2025-06-13 12:28:45, Zone=waist, Risk Level=1
2025-06-13 12:28:45, Zone=waist, Risk Level=1
2025-06-13 12:28:45, Zone=waist, Risk Level=1
2025-06-13 12:28:45, Zone=waist, Risk Level=1
2025-06-13 12:28:45, Zone=waist, Risk Level=1
2025-06-13 12:28:46, Zone=waist, Risk Level=1
2025-06-13 12:28:46, Zone=waist, Risk Level=1
2025-06-13 12:28:46, Zone=waist, Risk Level=1
2025-06-13 12:28:46, Zone=waist, Risk Level=1
2025-06-13 12:28:46, Zone=waist, Risk Level=1
2025-06-13 12:28:46, Zone=waist, Risk Level=1
2025-06-13 12:28:46, Zone=waist, Risk Level=1
2025-06-13 12:28:46, Zone=waist, Risk Level=1
2025-06-13 12:28:46, Zone=waist, Risk Level=1
2025-06-13 12:28:47, Zone=chest, Risk Level=1
2025-06-13 12:28:47, Zone=chest, Risk Level=1
2025-06-13 12:28:47, Zone=chest, Risk Level=1
2025-06-13 12:28:47, Zone=chest, Risk Level=1
2025-06-13 12:28:47, Zone=chest, Risk Level=1
2025-06-13 12:28:47, Zone=chest, Risk Level=1
2025-06-13 12:28:47, Zone=chest, Risk Level=1
2025-06-13 12:28:47, Zone=chest, Risk Level=1
2025-06-13 12:32:46, Zone=waist, Risk Level=1
2025-06-13 12:32:46, Zone=waist, Risk Level=1
2025-06-13 12:32:46, Zone=waist, Risk Level=1
2025-06-13 12:32:46, Zone=waist, Risk Level=1
2025-06-13 12:32:46, Zone=waist, Risk Level=1
2025-06-13 12:32:46, Zone=waist, Risk Level=1
2025-06-13 12:32:47, Zone=waist, Risk Level=1
2025-06-13 12:32:47, Zone=waist, Risk Level=1
2025-06-13 12:32:47, Zone=waist, Risk Level=1
2025-06-13 12:32:47, Zone=waist, Risk Level=1
2025-06-13 12:32:47, Zone=waist, Risk Level=1
2025-06-13 12:32:47, Zone=waist, Risk Level=1
2025-06-13 12:32:47, Zone=waist, Risk Level=1
2025-06-13 12:32:47, Zone=waist, Risk Level=1
2025-06-13 12:32:47, Zone=waist, Risk Level=1
2025-06-13 12:32:47, Zone=waist, Risk Level=1
2025-06-13 12:32:47, Zone=waist, Risk Level=1
2025-06-13 12:32:48, Zone=chest, Risk Level=1
2025-06-13 12:32:48, Zone=chest, Risk Level=1
2025-06-13 12:32:48, Zone=chest, Risk Level=1
2025-06-13 12:32:48, Zone=chest, Risk Level=1
2025-06-13 12:32:48, Zone=chest, Risk Level=1
2025-06-13 12:32:48, Zone=chest, Risk Level=1
2025-06-13 12:32:48, Zone=chest, Risk Level=1
2025-06-13 12:32:48, Zone=chest, Risk Level=1
2025-06-13 12:32:48, Zone=chest, Risk Level=1
2025-06-13 12:32:48, Zone=chest, Risk Level=1
2025-06-13 12:32:48, Zone=chest, Risk Level=1
2025-06-13 12:32:48, Zone=chest, Risk Level=1
2025-06-13 12:32:48, Zone=chest, Risk Level=1
2025-06-13 12:32:48, Zone=chest, Risk Level=1
2025-06-13 12:32:48, Zone=chest, Risk Level=1
2025-06-13 12:32:48, Zone=chest, Risk Level=1
2025-06-13 12:32:49, Zone=chest, Risk Level=1
2025-06-13 12:32:49, Zone=chest, Risk Level=1
2025-06-13 12:32:49, Zone=chest, Risk Level=1
2025-06-13 12:32:49, Zone=chest, Risk Level=1
2025-06-13 12:32:49, Zone=chest, Risk Level=1
2025-06-13 12:32:49, Zone=chest, Risk Level=1
2025-06-13 12:32:49, Zone=chest, Risk Level=1
2025-06-13 12:32:49, Zone=chest, Risk Level=1
2025-06-13 12:32:49, Zone=chest, Risk Level=1
2025-06-13 12:32:49, Zone=chest, Risk Level=1
2025-06-13 12:32:49, Zone=waist, Risk Level=1
2025-06-13 12:32:50, Zone=waist, Risk Level=1
2025-06-13 12:32:50, Zone=waist, Risk Level=1
2025-06-13 12:32:50, Zone=waist, Risk Level=1
2025-06-13 12:32:50, Zone=waist, Risk Level=1
2025-06-13 12:32:50, Zone=waist, Risk Level=1
2025-06-13 12:32:50, Zone=waist, Risk Level=1
2025-06-13 12:32:50, Zone=waist, Risk Level=1
2025-06-13 12:32:50, Zone=waist, Risk Level=1
2025-06-13 12:32:50, Zone=waist, Risk Level=1
2025-06-13 12:32:50, Zone=waist, Risk Level=1
2025-06-13 12:32:50, Zone=waist, Risk Level=1
2025-06-13 12:32:50, Zone=waist, Risk Level=1
2025-06-13 12:32:50, Zone=waist, Risk Level=1
2025-06-13 12:32:50, Zone=waist, Risk Level=1
2025-06-13 12:32:51, Zone=waist, Risk Level=1
2025-06-13 12:32:51, Zone=chest, Risk Level=1
2025-06-13 12:32:51, Zone=chest, Risk Level=1
2025-06-13 12:32:51, Zone=chest, Risk Level=1
2025-06-13 12:32:52, Zone=chest, Risk Level=1
2025-06-13 12:32:52, Zone=chest, Risk Level=1
2025-06-13 12:32:52, Zone=chest, Risk Level=1
2025-06-13 12:32:52, Zone=chest, Risk Level=1
2025-06-13 12:32:52, Zone=chest, Risk Level=1
2025-06-13 12:33:07, Zone=waist, Risk Level=1
2025-06-13 12:33:07, Zone=chest, Risk Level=1
2025-06-13 12:33:07, Zone=waist, Risk Level=1
2025-06-13 12:33:07, Zone=chest, Risk Level=1
2025-06-13 12:33:08, Zone=chest, Risk Level=1
2025-06-13 12:33:08, Zone=chest, Risk Level=1
2025-06-13 12:33:08, Zone=chest, Risk Level=1
2025-06-13 12:33:08, Zone=chest, Risk Level=1
2025-06-13 12:33:08, Zone=chest, Risk Level=1
2025-06-13 12:33:08, Zone=chest, Risk Level=1
2025-06-13 12:33:08, Zone=chest, Risk Level=1
2025-06-13 12:33:08, Zone=chest, Risk Level=1
2025-06-13 12:33:08, Zone=chest, Risk Level=1
2025-06-13 12:33:08, Zone=chest, Risk Level=1
2025-06-13 12:33:08, Zone=chest, Risk Level=1
2025-06-13 12:33:08, Zone=chest, Risk Level=1
2025-06-13 12:33:08, Zone=chest, Risk Level=1
2025-06-13 12:33:08, Zone=chest, Risk Level=1
2025-06-13 12:33:09, Zone=chest, Risk Level=1
2025-06-13 12:33:09, Zone=chest, Risk Level=1
2025-06-13 12:33:09, Zone=chest, Risk Level=1
2025-06-13 12:33:09, Zone=chest, Risk Level=1
2025-06-13 12:33:09, Zone=chest, Risk Level=1
2025-06-13 12:33:09, Zone=chest, Risk Level=1
2025-06-13 12:33:09, Zone=chest, Risk Level=1
2025-06-13 12:33:09, Zone=chest, Risk Level=1
2025-06-13 12:33:09, Zone=chest, Risk Level=1
2025-06-13 12:33:09, Zone=chest, Risk Level=1
2025-06-13 12:33:09, Zone=chest, Risk Level=1
2025-06-13 12:33:09, Zone=waist, Risk Level=1
2025-06-13 12:33:09, Zone=waist, Risk Level=1
2025-06-13 12:33:10, Zone=waist, Risk Level=1
2025-06-13 12:33:10, Zone=waist, Risk Level=1
2025-06-13 12:33:10, Zone=waist, Risk Level=1
2025-06-13 12:33:10, Zone=waist, Risk Level=1
2025-06-13 12:33:10, Zone=waist, Risk Level=1
2025-06-13 12:33:10, Zone=waist, Risk Level=1
2025-06-13 12:33:10, Zone=waist, Risk Level=1
2025-06-13 12:33:10, Zone=waist, Risk Level=1
2025-06-13 12:33:10, Zone=waist, Risk Level=1
2025-06-13 12:33:11, Zone=waist, Risk Level=1
2025-06-13 12:33:15, Zone=waist, Risk Level=1
2025-06-13 12:33:15, Zone=waist, Risk Level=1
2025-06-13 12:33:15, Zone=waist, Risk Level=1
2025-06-13 12:33:15, Zone=waist, Risk Level=1
2025-06-13 12:33:15, Zone=waist, Risk Level=1
2025-06-13 12:33:15, Zone=waist, Risk Level=1
2025-06-13 12:33:15, Zone=waist, Risk Level=1
2025-06-13 12:33:15, Zone=waist, Risk Level=1
2025-06-13 12:33:15, Zone=waist, Risk Level=1
2025-06-13 12:33:15, Zone=waist, Risk Level=1
2025-06-13 12:33:16, Zone=waist, Risk Level=1
2025-06-13 12:33:16, Zone=waist, Risk Level=1
2025-06-13 12:33:17, Zone=waist, Risk Level=1
2025-06-13 12:33:17, Zone=waist, Risk Level=1
2025-06-13 12:33:17, Zone=waist, Risk Level=1
2025-06-13 12:33:17, Zone=waist, Risk Level=1
2025-06-13 12:33:17, Zone=waist, Risk Level=1
2025-06-13 12:33:17, Zone=waist, Risk Level=1
2025-06-13 12:33:17, Zone=waist, Risk Level=1
2025-06-13 12:33:17, Zone=waist, Risk Level=1
2025-06-13 12:33:17, Zone=waist, Risk Level=1
2025-06-13 12:33:17, Zone=waist, Risk Level=1
2025-06-13 12:33:17, Zone=waist, Risk Level=1
2025-06-13 12:33:17, Zone=waist, Risk Level=1
2025-06-13 12:33:17, Zone=waist, Risk Level=1
2025-06-13 12:33:17, Zone=waist, Risk Level=1
2025-06-13 12:33:17, Zone=waist, Risk Level=1
2025-06-13 12:33:18, Zone=waist, Risk Level=1
2025-06-13 12:33:18, Zone=waist, Risk Level=1
2025-06-13 12:33:23, Zone=waist, Risk Level=1
2025-06-13 12:33:23, Zone=waist, Risk Level=1
2025-06-13 12:33:23, Zone=waist, Risk Level=1
2025-06-13 12:33:23, Zone=waist, Risk Level=1
2025-06-13 12:33:23, Zone=waist, Risk Level=1
2025-06-13 12:33:23, Zone=waist, Risk Level=1
2025-06-13 12:33:23, Zone=waist, Risk Level=1
2025-06-13 12:38:21, Zone=waist, Risk Level=1
2025-06-13 12:38:21, Zone=waist, Risk Level=1
2025-06-13 12:38:21, Zone=waist, Risk Level=1
2025-06-13 12:38:21, Zone=waist, Risk Level=1
2025-06-13 12:38:21, Zone=waist, Risk Level=1
2025-06-13 12:38:22, Zone=waist, Risk Level=1
2025-06-13 12:38:22, Zone=waist, Risk Level=1
2025-06-13 12:38:22, Zone=waist, Risk Level=1
2025-06-13 12:38:22, Zone=waist, Risk Level=1
2025-06-13 12:38:22, Zone=waist, Risk Level=1
2025-06-13 12:38:22, Zone=waist, Risk Level=1
2025-06-13 12:38:22, Zone=waist, Risk Level=1
2025-06-13 12:38:22, Zone=waist, Risk Level=1
2025-06-13 12:38:22, Zone=waist, Risk Level=1
2025-06-13 12:38:22, Zone=waist, Risk Level=1
2025-06-13 12:38:22, Zone=waist, Risk Level=1
2025-06-13 12:38:23, Zone=waist, Risk Level=1
2025-06-13 12:38:23, Zone=chest, Risk Level=1
2025-06-13 12:38:23, Zone=chest, Risk Level=1
2025-06-13 12:38:23, Zone=chest, Risk Level=1
2025-06-13 12:38:23, Zone=chest, Risk Level=1
2025-06-13 12:38:23, Zone=chest, Risk Level=1
2025-06-13 12:38:24, Zone=chest, Risk Level=1
2025-06-13 12:38:24, Zone=chest, Risk Level=1
2025-06-13 12:38:24, Zone=chest, Risk Level=1
2025-06-13 12:38:24, Zone=chest, Risk Level=1
2025-06-13 12:38:24, Zone=chest, Risk Level=1
2025-06-13 12:38:24, Zone=chest, Risk Level=1
2025-06-13 12:38:24, Zone=chest, Risk Level=1
2025-06-13 12:38:24, Zone=chest, Risk Level=1
2025-06-13 12:38:24, Zone=chest, Risk Level=1
2025-06-13 12:38:24, Zone=chest, Risk Level=1
2025-06-13 12:38:24, Zone=chest, Risk Level=1
2025-06-13 12:38:24, Zone=chest, Risk Level=1
2025-06-13 12:38:25, Zone=chest, Risk Level=1
2025-06-13 12:38:25, Zone=chest, Risk Level=1
2025-06-13 12:38:25, Zone=chest, Risk Level=1
2025-06-13 12:38:25, Zone=chest, Risk Level=1
2025-06-13 12:38:25, Zone=chest, Risk Level=1
2025-06-13 12:38:26, Zone=chest, Risk Level=1
2025-06-13 12:38:26, Zone=chest, Risk Level=1
2025-06-13 12:38:26, Zone=chest, Risk Level=1
2025-06-13 12:38:26, Zone=chest, Risk Level=1
2025-06-13 12:38:26, Zone=waist, Risk Level=1
2025-06-13 12:38:26, Zone=waist, Risk Level=1
2025-06-13 12:38:27, Zone=waist, Risk Level=1
2025-06-13 12:38:27, Zone=waist, Risk Level=1
2025-06-13 12:38:27, Zone=waist, Risk Level=1
2025-06-13 12:38:27, Zone=waist, Risk Level=1
2025-06-13 12:38:27, Zone=waist, Risk Level=1
2025-06-13 12:38:28, Zone=waist, Risk Level=1
2025-06-13 12:38:28, Zone=waist, Risk Level=1
2025-06-13 12:38:28, Zone=waist, Risk Level=1
2025-06-13 12:38:28, Zone=waist, Risk Level=1
2025-06-13 12:38:28, Zone=waist, Risk Level=1
2025-06-13 12:38:28, Zone=waist, Risk Level=1
2025-06-13 12:38:29, Zone=waist, Risk Level=1
2025-06-13 12:38:29, Zone=waist, Risk Level=1
2025-06-13 12:38:29, Zone=waist, Risk Level=1
2025-06-13 12:38:30, Zone=chest, Risk Level=1
2025-06-13 12:38:30, Zone=chest, Risk Level=1
2025-06-13 12:38:31, Zone=chest, Risk Level=1
2025-06-13 12:38:31, Zone=chest, Risk Level=1
2025-06-13 12:38:31, Zone=chest, Risk Level=1
2025-06-13 12:38:31, Zone=chest, Risk Level=1
2025-06-13 12:38:31, Zone=chest, Risk Level=1
2025-06-13 12:38:32, Zone=chest, Risk Level=1
2025-06-13 12:38:53, Zone=waist, Risk Level=1
2025-06-13 12:38:53, Zone=chest, Risk Level=1
2025-06-13 12:38:54, Zone=waist, Risk Level=1
2025-06-13 12:38:54, Zone=chest, Risk Level=1
2025-06-13 12:38:54, Zone=chest, Risk Level=1
2025-06-13 12:38:54, Zone=chest, Risk Level=1
2025-06-13 12:38:54, Zone=chest, Risk Level=1
2025-06-13 12:38:54, Zone=chest, Risk Level=1
2025-06-13 12:38:54, Zone=chest, Risk Level=1
2025-06-13 12:38:54, Zone=chest, Risk Level=1
2025-06-13 12:38:54, Zone=chest, Risk Level=1
2025-06-13 12:38:54, Zone=chest, Risk Level=1
2025-06-13 12:38:54, Zone=chest, Risk Level=1
2025-06-13 12:38:54, Zone=chest, Risk Level=1
2025-06-13 12:38:54, Zone=chest, Risk Level=1
2025-06-13 12:38:54, Zone=chest, Risk Level=1
2025-06-13 12:38:54, Zone=chest, Risk Level=1
2025-06-13 12:38:54, Zone=chest, Risk Level=1
2025-06-13 12:38:54, Zone=chest, Risk Level=1
2025-06-13 12:38:54, Zone=chest, Risk Level=1
2025-06-13 12:38:55, Zone=chest, Risk Level=1
2025-06-13 12:38:55, Zone=chest, Risk Level=1
2025-06-13 12:38:55, Zone=chest, Risk Level=1
2025-06-13 12:38:55, Zone=chest, Risk Level=1
2025-06-13 12:38:55, Zone=chest, Risk Level=1
2025-06-13 12:38:55, Zone=chest, Risk Level=1
2025-06-13 12:38:55, Zone=chest, Risk Level=1
2025-06-13 12:38:55, Zone=chest, Risk Level=1
2025-06-13 12:38:55, Zone=chest, Risk Level=1
2025-06-13 12:38:55, Zone=waist, Risk Level=1
2025-06-13 12:38:55, Zone=waist, Risk Level=1
2025-06-13 12:38:56, Zone=waist, Risk Level=1
2025-06-13 12:38:56, Zone=waist, Risk Level=1
2025-06-13 12:38:56, Zone=waist, Risk Level=1
2025-06-13 12:38:56, Zone=waist, Risk Level=1
2025-06-13 12:38:56, Zone=waist, Risk Level=1
2025-06-13 12:38:56, Zone=waist, Risk Level=1
2025-06-13 12:38:56, Zone=waist, Risk Level=1
2025-06-13 12:38:57, Zone=waist, Risk Level=1
2025-06-13 12:38:57, Zone=waist, Risk Level=1
2025-06-13 12:38:58, Zone=waist, Risk Level=1
2025-06-13 12:39:05, Zone=waist, Risk Level=1
2025-06-13 12:39:05, Zone=waist, Risk Level=1
2025-06-13 12:39:05, Zone=waist, Risk Level=1
2025-06-13 12:39:05, Zone=waist, Risk Level=1
2025-06-13 12:39:05, Zone=waist, Risk Level=1
2025-06-13 12:39:06, Zone=waist, Risk Level=1
2025-06-13 12:39:06, Zone=waist, Risk Level=1
2025-06-13 12:39:06, Zone=waist, Risk Level=1
2025-06-13 12:39:06, Zone=waist, Risk Level=1
2025-06-13 12:39:06, Zone=waist, Risk Level=1
2025-06-13 12:39:06, Zone=waist, Risk Level=1
2025-06-13 12:39:07, Zone=waist, Risk Level=1
2025-06-13 12:39:08, Zone=waist, Risk Level=1
2025-06-13 12:39:08, Zone=waist, Risk Level=1
2025-06-13 12:39:08, Zone=waist, Risk Level=1
2025-06-13 12:39:08, Zone=waist, Risk Level=1
2025-06-13 12:39:08, Zone=waist, Risk Level=1
2025-06-13 12:39:08, Zone=waist, Risk Level=1
2025-06-13 12:39:08, Zone=waist, Risk Level=1
2025-06-13 12:39:08, Zone=waist, Risk Level=1
2025-06-13 12:39:08, Zone=waist, Risk Level=1
2025-06-13 12:39:08, Zone=waist, Risk Level=1
2025-06-13 12:39:08, Zone=waist, Risk Level=1
2025-06-13 12:39:09, Zone=waist, Risk Level=1
2025-06-13 12:39:09, Zone=waist, Risk Level=1
2025-06-13 12:39:09, Zone=waist, Risk Level=1
2025-06-13 12:39:09, Zone=waist, Risk Level=1
2025-06-13 12:39:09, Zone=waist, Risk Level=1
2025-06-13 12:39:09, Zone=waist, Risk Level=1
2025-06-13 12:39:16, Zone=waist, Risk Level=1
2025-06-13 12:39:16, Zone=waist, Risk Level=1
2025-06-13 12:39:16, Zone=waist, Risk Level=1
2025-06-13 12:39:16, Zone=waist, Risk Level=1
2025-06-13 12:39:16, Zone=waist, Risk Level=1
2025-06-13 12:39:16, Zone=waist, Risk Level=1
2025-06-13 12:39:16, Zone=waist, Risk Level=1
2025-06-13 12:43:12, Zone=waist, Risk Level=1
2025-06-13 12:43:12, Zone=waist, Risk Level=1
2025-06-13 12:43:12, Zone=waist, Risk Level=1
2025-06-13 12:43:13, Zone=waist, Risk Level=1
2025-06-13 12:43:13, Zone=waist, Risk Level=1
2025-06-13 12:43:13, Zone=waist, Risk Level=1
2025-06-13 12:43:13, Zone=waist, Risk Level=1
2025-06-13 12:43:13, Zone=waist, Risk Level=1
2025-06-13 12:43:13, Zone=waist, Risk Level=1
2025-06-13 12:43:13, Zone=waist, Risk Level=1
2025-06-13 12:43:13, Zone=waist, Risk Level=1
2025-06-13 12:43:13, Zone=waist, Risk Level=1
2025-06-13 12:43:13, Zone=waist, Risk Level=1
2025-06-13 12:43:13, Zone=waist, Risk Level=1
2025-06-13 12:43:14, Zone=waist, Risk Level=1
2025-06-13 12:43:14, Zone=waist, Risk Level=1
2025-06-13 12:43:14, Zone=waist, Risk Level=1
2025-06-13 12:43:14, Zone=chest, Risk Level=1
2025-06-13 12:43:14, Zone=chest, Risk Level=1
2025-06-13 12:43:14, Zone=chest, Risk Level=1
2025-06-13 12:43:15, Zone=chest, Risk Level=1
2025-06-13 12:43:15, Zone=chest, Risk Level=1
2025-06-13 12:43:15, Zone=chest, Risk Level=1
2025-06-13 12:43:15, Zone=chest, Risk Level=1
2025-06-13 12:43:15, Zone=chest, Risk Level=1
2025-06-13 12:43:15, Zone=chest, Risk Level=1
2025-06-13 12:43:15, Zone=chest, Risk Level=1
2025-06-13 12:43:15, Zone=chest, Risk Level=1
2025-06-13 12:43:15, Zone=chest, Risk Level=1
2025-06-13 12:43:16, Zone=chest, Risk Level=1
2025-06-13 12:43:16, Zone=chest, Risk Level=1
2025-06-13 12:43:16, Zone=chest, Risk Level=1
2025-06-13 12:43:16, Zone=chest, Risk Level=1
2025-06-13 12:43:16, Zone=chest, Risk Level=1
2025-06-13 12:43:16, Zone=chest, Risk Level=1
2025-06-13 12:43:16, Zone=chest, Risk Level=1
2025-06-13 12:43:17, Zone=chest, Risk Level=1
2025-06-13 12:43:17, Zone=chest, Risk Level=1
2025-06-13 12:43:17, Zone=chest, Risk Level=1
2025-06-13 12:43:17, Zone=chest, Risk Level=1
2025-06-13 12:43:18, Zone=chest, Risk Level=1
2025-06-13 12:43:18, Zone=chest, Risk Level=1
2025-06-13 12:43:18, Zone=chest, Risk Level=1
2025-06-13 12:43:18, Zone=waist, Risk Level=1
2025-06-13 12:43:18, Zone=waist, Risk Level=1
2025-06-13 12:43:18, Zone=waist, Risk Level=1
2025-06-13 12:43:19, Zone=waist, Risk Level=1
2025-06-13 12:43:19, Zone=waist, Risk Level=1
2025-06-13 12:43:19, Zone=waist, Risk Level=1
2025-06-13 12:43:19, Zone=waist, Risk Level=1
2025-06-13 12:43:19, Zone=waist, Risk Level=1
2025-06-13 12:43:19, Zone=waist, Risk Level=1
2025-06-13 12:43:20, Zone=waist, Risk Level=1
2025-06-13 12:43:20, Zone=waist, Risk Level=1
2025-06-13 12:43:20, Zone=waist, Risk Level=1
2025-06-13 12:43:20, Zone=waist, Risk Level=1
2025-06-13 12:43:21, Zone=waist, Risk Level=1
2025-06-13 12:43:21, Zone=waist, Risk Level=1
2025-06-13 12:43:21, Zone=waist, Risk Level=1
2025-06-13 12:43:23, Zone=chest, Risk Level=1
2025-06-13 12:43:23, Zone=chest, Risk Level=1
2025-06-13 12:43:23, Zone=chest, Risk Level=1
2025-06-13 12:43:23, Zone=chest, Risk Level=1
2025-06-13 12:43:24, Zone=chest, Risk Level=1
2025-06-13 12:43:24, Zone=chest, Risk Level=1
2025-06-13 12:43:24, Zone=chest, Risk Level=1
2025-06-13 12:43:24, Zone=chest, Risk Level=1
2025-06-13 12:43:45, Zone=waist, Risk Level=1
2025-06-13 12:43:45, Zone=chest, Risk Level=1
2025-06-13 12:43:45, Zone=waist, Risk Level=1
2025-06-13 12:43:45, Zone=chest, Risk Level=1
2025-06-13 12:43:45, Zone=chest, Risk Level=1
2025-06-13 12:43:45, Zone=chest, Risk Level=1
2025-06-13 12:43:45, Zone=chest, Risk Level=1
2025-06-13 12:43:45, Zone=chest, Risk Level=1
2025-06-13 12:43:45, Zone=chest, Risk Level=1
2025-06-13 12:43:46, Zone=chest, Risk Level=1
2025-06-13 12:43:46, Zone=chest, Risk Level=1
2025-06-13 12:43:46, Zone=chest, Risk Level=1
2025-06-13 12:43:46, Zone=chest, Risk Level=1
2025-06-13 12:43:46, Zone=chest, Risk Level=1
